,ID,Tower,Floor,Unit,Area,Flat Type,No. of Rooms,Price,Price/SA,PL_no,Date_PASP,Date_ASP,Trans_Price,Payment_Terms,first_sale
397,One_VicTower 1B22F,Tower 1B,22,F,330,1BR + 1B + 1OK,1BR,,,,03/07/2021,03/07/2021,"$8,687,000",C,03/07/2021
398,One_VicTower 1B22G,Tower 1B,22,G,338,1BR + 1B + 1OK,1BR,,,,03/07/2021,03/07/2021,"$8,897,000",C,03/07/2021
399,One_VicTower 1B22H,Tower 1B,22,H,598,3BR + 1B + 1K,3BR,,,,,,,,
400,One_VicTower 1B23A,Tower 1B,23,A,454,2BR + 1B + 1OK,2BR,,,,,,,,
401,One_VicTower 1B23B,Tower 1B,23,B,564,2BR + 1B + 1K,2BR,,,,,,,,
402,One_VicTower 1B23C,Tower 1B,23,C,460,2BR + 1B + 1OK,2BR,,,,03/07/2021,03/07/2021,"$11,645,000",A,03/07/2021
403,One_VicTower 1B23D,Tower 1B,23,D,330,1BR + 1B + 1OK,1BR,,,,03/07/2021,03/07/2021,"$8,197,000",B,03/07/2021
404,One_VicTower 1B23E,Tower 1B,23,E,330,1BR + 1B + 1OK,1BR,,,,03/07/2021,03/07/2021,"$8,740,000",C,03/07/2021
405,One_VicTower 1B23F,Tower 1B,23,F,330,1BR + 1B + 1OK,1BR,,,,03/07/2021,03/07/2021,"$8,740,000",C,03/07/2021
406,One_VicTower 1B23G,Tower 1B,23,G,338,1BR + 1B + 1OK,1BR,,,,03/07/2021,03/07/2021,"$8,952,000",C,03/07/2021
407,One_VicTower 1B23H,Tower 1B,23,H,598,3BR + 1B + 1K,3BR,,,,,,,,
408,One_VicTower 1B25A,Tower 1B,25,A,454,2BR + 1B + 1OK,2BR,,,,,,,,
409,One_VicTower 1B25B,Tower 1B,25,B,564,2BR + 1B + 1K,2BR,,,,,,,,
410,One_VicTower 1B25C,Tower 1B,25,C,460,2BR + 1B + 1OK,2BR,,,,03/07/2021,03/07/2021,"$12,258,000",C,03/07/2021
411,One_VicTower 1B25D,Tower 1B,25,D,330,1BR + 1B + 1OK,1BR,,,,03/07/2021,03/07/2021,"$8,530,000",C,03/07/2021
412,One_VicTower 1B25E,Tower 1B,25,E,330,1BR + 1B + 1OK,1BR,,,,03/07/2021,03/07/2021,"$8,405,000",A,03/07/2021
413,One_VicTower 1B25F,Tower 1B,25,F,330,1BR + 1B + 1OK,1BR,,,,03/07/2021,03/07/2021,"$8,793,000",C,03/07/2021
414,One_VicTower 1B25G,Tower 1B,25,G,338,1BR + 1B + 1OK,1BR,,,,10/07/2021,10/07/2021,"$9,190,000",C,
415,One_VicTower 1B25H,Tower 1B,25,H,598,3BR + 1B + 1K,3BR,,,,10/07/2021,10/07/2021,"$16,641,000",A,
416,One_VicTower 1B26A,Tower 1B,26,A,454,2BR + 1B + 1OK,2BR,,,,,,,,
417,One_VicTower 1B26B,Tower 1B,26,B,564,2BR + 1B + 1K,2BR,,,,,,,,
418,One_VicTower 1B26C,Tower 1B,26,C,460,2BR + 1B + 1OK,2BR,,,,03/07/2021,03/07/2021,"$12,332,000",C,03/07/2021
419,One_VicTower 1B26D,Tower 1B,26,D,330,1BR + 1B + 1OK,1BR,,,,03/07/2021,03/07/2021,"$8,582,000",C,03/07/2021
420,One_VicTower 1B26E,Tower 1B,26,E,330,1BR + 1B + 1OK,1BR,,,,03/07/2021,03/07/2021,"$8,847,000",C,03/07/2021
421,One_VicTower 1B26F,Tower 1B,26,F,330,1BR + 1B + 1OK,1BR,,,,03/07/2021,03/07/2021,"$8,847,000",C,03/07/2021
422,One_VicTower 1B26G,Tower 1B,26,G,338,1BR + 1B + 1OK,1BR,,,,10/07/2021,10/07/2021,"$9,247,000",C,
423,One_VicTower 1B26H,Tower 1B,26,H,598,3BR + 1B + 1K,3BR,,,,,,,,
424,One_VicTower 1B27A,Tower 1B,27,A,454,2BR + 1B + 1OK,2BR,,,,,,,,
425,One_VicTower 1B27B,Tower 1B,27,B,564,2BR + 1B + 1K,2BR,,,,,,,,
426,One_VicTower 1B27C,Tower 1B,27,C,460,2BR + 1B + 1OK,2BR,,,,03/07/2021,03/07/2021,"$12,406,000",C,03/07/2021
427,One_VicTower 1B27D,Tower 1B,27,D,330,1BR + 1B + 1OK,1BR,,,,03/07/2021,03/07/2021,"$8,252,000",A,03/07/2021
428,One_VicTower 1B27E,Tower 1B,27,E,330,1BR + 1B + 1OK,1BR,,,,03/07/2021,03/07/2021,"$8,900,000",C,03/07/2021
429,One_VicTower 1B27F,Tower 1B,27,F,330,1BR + 1B + 1OK,1BR,,,,03/07/2021,03/07/2021,"$8,900,000",C,03/07/2021
430,One_VicTower 1B27G,Tower 1B,27,G,338,1BR + 1B + 1OK,1BR,,,,10/07/2021,10/07/2021,"$9,302,000",C,
431,One_VicTower 1B27H,Tower 1B,27,H,598,3BR + 1B + 1K,3BR,,,,,,,,
432,One_VicTower 1B28A,Tower 1B,28,A,454,2BR + 1B + 1OK,2BR,,,,,,,,
433,One_VicTower 1B28B,Tower 1B,28,B,564,2BR + 1B + 1K,2BR,,,,,,,,
434,One_VicTower 1B28C,Tower 1B,28,C,460,2BR + 1B + 1OK,2BR,,,,03/07/2021,03/07/2021,"$12,555,000",C,03/07/2021
435,One_VicTower 1B28D,Tower 1B,28,D,330,1BR + 1B + 1OK,1BR,,,,03/07/2021,03/07/2021,"$8,737,000",C,03/07/2021
436,One_VicTower 1B28E,Tower 1B,28,E,330,1BR + 1B + 1OK,1BR,,,,03/07/2021,03/07/2021,"$8,609,000",A,03/07/2021
437,One_VicTower 1B28F,Tower 1B,28,F,330,1BR + 1B + 1OK,1BR,,,,03/07/2021,03/07/2021,"$9,007,000",C,03/07/2021
438,One_VicTower 1B28G,Tower 1B,28,G,338,1BR + 1B + 1OK,1BR,,,,10/07/2021,10/07/2021,"$9,413,000",C,
439,One_VicTower 1B28H,Tower 1B,28,H,598,3BR + 1B + 1K,3BR,,,,,,,,
440,One_VicTower 1B29A,Tower 1B,29,A,454,2BR + 1B + 1OK,2BR,,,,,,,,
441,One_VicTower 1B29B,Tower 1B,29,B,564,2BR + 1B + 1K,2BR,,,,,,,,
442,One_VicTower 1B29C,Tower 1B,29,C,460,2BR + 1B + 1OK,2BR,,,,03/07/2021,03/07/2021,"$12,555,000",C,03/07/2021
443,One_VicTower 1B29D,Tower 1B,29,D,330,1BR + 1B + 1OK,1BR,,,,03/07/2021,03/07/2021,"$8,737,000",C,03/07/2021
444,One_VicTower 1B29E,Tower 1B,29,E,330,1BR + 1B + 1OK,1BR,,,,03/07/2021,03/07/2021,"$8,609,000",A,03/07/2021
445,One_VicTower 1B29F,Tower 1B,29,F,330,1BR + 1B + 1OK,1BR,,,,10/07/2021,10/07/2021,"$9,291,000",D,
446,One_VicTower 1B29G,Tower 1B,29,G,338,1BR + 1B + 1OK,1BR,,,,,,,,
447,One_VicTower 1B29H,Tower 1B,29,H,598,3BR + 1B + 1K,3BR,,,,,,,,
448,One_VicTower 1B30A,Tower 1B,30,A,454,2BR + 1B + 1OK,2BR,,,,,,,,
449,One_VicTower 1B30B,Tower 1B,30,B,564,2BR + 1B + 1K,2BR,,,,,,,,
450,One_VicTower 1B30C,Tower 1B,30,C,460,2BR + 1B + 1OK,2BR,,,,03/07/2021,03/07/2021,"$12,768,000",D,03/07/2021
451,One_VicTower 1B30D,Tower 1B,30,D,330,1BR + 1B + 1OK,1BR,,,,03/07/2021,03/07/2021,"$8,788,000",C,03/07/2021
452,One_VicTower 1B30E,Tower 1B,30,E,330,1BR + 1B + 1OK,1BR,,,,03/07/2021,03/07/2021,"$8,660,000",A,03/07/2021
453,One_VicTower 1B30F,Tower 1B,30,F,330,1BR + 1B + 1OK,1BR,,,,,,,,
454,One_VicTower 1B30G,Tower 1B,30,G,338,1BR + 1B + 1OK,1BR,,,,,,,,
455,One_VicTower 1B30H,Tower 1B,30,H,598,3BR + 1B + 1K,3BR,,,,,,,,
456,One_VicTower 1B31A,Tower 1B,31,A,454,2BR + 1B + 1OK,2BR,,,,,,,,
457,One_VicTower 1B31B,Tower 1B,31,B,564,2BR + 1B + 1K,2BR,,,,,,,,
458,One_VicTower 1B31C,Tower 1B,31,C,460,2BR + 1B + 1OK,2BR,,,,03/07/2021,03/07/2021,"$12,703,000",C,03/07/2021
459,One_VicTower 1B31D,Tower 1B,31,D,330,1BR + 1B + 1OK,1BR,,,,03/07/2021,03/07/2021,"$8,840,000",C,03/07/2021
460,One_VicTower 1B31E,Tower 1B,31,E,330,1BR + 1B + 1OK,1BR,,,,03/07/2021,03/07/2021,"$8,812,000",B,03/07/2021
461,One_VicTower 1B31F,Tower 1B,31,F,330,1BR + 1B + 1OK,1BR,,,,,,,,
462,One_VicTower 1B31G,Tower 1B,31,G,338,1BR + 1B + 1OK,1BR,,,,,,,,
463,One_VicTower 1B31H,Tower 1B,31,H,598,3BR + 1B + 1K,3BR,,,,,,,,
464,One_VicTower 1B32A,Tower 1B,32,A,454,2BR + 1B + 1OK,2BR,,,,,,,,
465,One_VicTower 1B32B,Tower 1B,32,B,564,2BR + 1B + 1K,2BR,,,,,,,,
466,One_VicTower 1B32C,Tower 1B,32,C,460,2BR + 1B + 1OK,2BR,,,,03/07/2021,03/07/2021,"$12,778,000",C,03/07/2021
467,One_VicTower 1B32D,Tower 1B,32,D,330,1BR + 1B + 1OK,1BR,,,,03/07/2021,03/07/2021,"$8,892,000",C,03/07/2021
468,One_VicTower 1B32E,Tower 1B,32,E,330,1BR + 1B + 1OK,1BR,,,,03/07/2021,03/07/2021,"$9,167,000",C,03/07/2021
469,One_VicTower 1B32F,Tower 1B,32,F,330,1BR + 1B + 1OK,1BR,,,,,,,,
470,One_VicTower 1B32G,Tower 1B,32,G,338,1BR + 1B + 1OK,1BR,,,,10/07/2021,10/07/2021,"$9,581,000",C,
471,One_VicTower 1B32H,Tower 1B,32,H,598,3BR + 1B + 1K,3BR,,,,,,,,
472,One_VicTower 1B33A,Tower 1B,33,A,454,2BR + 1B + 1OK,2BR,,,,,,,,
473,One_VicTower 1B33B,Tower 1B,33,B,564,2BR + 1B + 1K,2BR,,,,,,,,
474,One_VicTower 1B33C,Tower 1B,33,C,460,2BR + 1B + 1OK,2BR,,,,03/07/2021,03/07/2021,"$12,852,000",C,03/07/2021
475,One_VicTower 1B33D,Tower 1B,33,D,330,1BR + 1B + 1OK,1BR,,,,03/07/2021,03/07/2021,"$8,944,000",C,03/07/2021
476,One_VicTower 1B33E,Tower 1B,33,E,330,1BR + 1B + 1OK,1BR,,,,03/07/2021,03/07/2021,"$9,221,000",C,03/07/2021
477,One_VicTower 1B33F,Tower 1B,33,F,330,1BR + 1B + 1OK,1BR,,,,,,,,
478,One_VicTower 1B33G,Tower 1B,33,G,338,1BR + 1B + 1OK,1BR,,,,,,,,
479,One_VicTower 1B33H,Tower 1B,33,H,598,3BR + 1B + 1K,3BR,,,,,,,,
480,One_VicTower 1B35A,Tower 1B,35,A,454,2BR + 1B + 1OK,2BR,,,,,,,,
481,One_VicTower 1B35B,Tower 1B,35,B,564,2BR + 1B + 1K,2BR,,,,,,,,
482,One_VicTower 1B35C,Tower 1B,35,C,460,2BR + 1B + 1OK,2BR,,,,03/07/2021,03/07/2021,"$12,356,000",A,03/07/2021
483,One_VicTower 1B35D,Tower 1B,35,D,330,1BR + 1B + 1OK,1BR,,,,03/07/2021,03/07/2021,"$8,598,000",A,03/07/2021
484,One_VicTower 1B35E,Tower 1B,35,E,330,1BR + 1B + 1OK,1BR,,,,03/07/2021,03/07/2021,"$9,274,000",C,03/07/2021
485,One_VicTower 1B35F,Tower 1B,35,F,330,1BR + 1B + 1OK,1BR,,,,10/07/2021,10/07/2021,"$9,463,000",C,
486,One_VicTower 1B35G,Tower 1B,35,G,338,1BR + 1B + 1OK,1BR,,,,,,,,
487,One_VicTower 1B35H,Tower 1B,35,H,598,3BR + 1B + 1K,3BR,,,,,,,,
488,One_VicTower 1B36A,Tower 1B,36,A,1520,4BR + 3B + +1K + 1S + 1T + 1FR,4BR,,,,,,,,
489,One_VicTower 1B36D,Tower 1B,36,D,329,1BR + 1B + 1OK,1BR,,,,03/07/2021,03/07/2021,"$8,621,000",A,03/07/2021
490,One_VicTower 1B36E,Tower 1B,36,E,330,1BR + 1B + 1OK,1BR,,,,03/07/2021,03/07/2021,"$9,327,000",C,03/07/2021
491,One_VicTower 1B36F,Tower 1B,36,F,330,1BR + 1B + 1OK,1BR,,,,,,,,
492,One_VicTower 1B36G,Tower 1B,36,G,338,1BR + 1B + 1OK,1BR,,,,,,,,
493,One_VicTower 1B36H,Tower 1B,36,H,598,3BR + 1B + 1K,3BR,,,,,,,,
494,One_VicTower 2A1A,Tower 2A,1,A,763,3BR + 2B + 1K + 1S,3BR,,,,,,,,
495,One_VicTower 2A1B,Tower 2A,1,B,766,3BR + 2B + 1K + 1S,3BR,,,,,,,,
496,One_VicTower 2A1C,Tower 2A,1,C,440,2BR + 1B + 1OK,2BR,,,,,,,,
497,One_VicTower 2A1D,Tower 2A,1,D,428,2BR + 1B + 1OK,2BR,,,,,,,,
498,One_VicTower 2A1E,Tower 2A,1,E,332,1BR + 1B + 1OK,1BR,,,,03/07/2021,03/07/2021,"$7,862,000",C,03/07/2021
499,One_VicTower 2A1F,Tower 2A,1,F,445,2BR + 1B + 1OK,2BR,,,,03/07/2021,03/07/2021,"$9,326,000",A,03/07/2021
500,One_VicTower 2A1G,Tower 2A,1,G,482,2BR + 1B + 1OK,2BR,,,,03/07/2021,03/07/2021,"$10,623,000",D,03/07/2021
501,One_VicTower 2A1H,Tower 2A,1,H,774,3BR + 2B + 1K + 1S,3BR,,,,,,,,
502,One_VicTower 2A2A,Tower 2A,2,A,763,3BR + 2B + 1K + 1S,3BR,,,,,,,,
503,One_VicTower 2A2B,Tower 2A,2,B,766,3BR + 2B + 1K + 1S,3BR,,,,,,,,
504,One_VicTower 2A2C,Tower 2A,2,C,440,2BR + 1B + 1OK,2BR,,,,,,,,
505,One_VicTower 2A2D,Tower 2A,2,D,428,2BR + 1B + 1OK,2BR,,,,,,,,
506,One_VicTower 2A2E,Tower 2A,2,E,332,1BR + 1B + 1OK,1BR,,,,03/07/2021,03/07/2021,"$7,738,000",A,03/07/2021
507,One_VicTower 2A2F,Tower 2A,2,F,445,2BR + 1B + 1OK,2BR,,,,03/07/2021,03/07/2021,"$10,059,000",C,03/07/2021
508,One_VicTower 2A2G,Tower 2A,2,G,482,2BR + 1B + 1OK,2BR,,,,03/07/2021,03/07/2021,"$10,834,000",C,03/07/2021
509,One_VicTower 2A2H,Tower 2A,2,H,774,3BR + 2B + 1K + 1S,3BR,,,,,,,,
510,One_VicTower 2A3A,Tower 2A,3,A,763,3BR + 2B + 1K + 1S,3BR,,,,,,,,
511,One_VicTower 2A3B,Tower 2A,3,B,766,3BR + 2B + 1K + 1S,3BR,,,,,,,,
512,One_VicTower 2A3C,Tower 2A,3,C,440,2BR + 1B + 1OK,2BR,,,,,,,,
513,One_VicTower 2A3D,Tower 2A,3,D,428,2BR + 1B + 1OK,2BR,,,,,,,,
514,One_VicTower 2A3E,Tower 2A,3,E,332,1BR + 1B + 1OK,1BR,,,,03/07/2021,03/07/2021,"$8,149,000",C,03/07/2021
515,One_VicTower 2A3F,Tower 2A,3,F,445,2BR + 1B + 1OK,2BR,,,,03/07/2021,03/07/2021,"$10,130,000",C,03/07/2021
516,One_VicTower 2A3G,Tower 2A,3,G,482,2BR + 1B + 1OK,2BR,,,,03/07/2021,03/07/2021,"$10,427,000",A,03/07/2021
517,One_VicTower 2A3H,Tower 2A,3,H,774,3BR + 2B + 1K + 1S,3BR,,,,,,,,
518,One_VicTower 2A5A,Tower 2A,5,A,763,3BR + 2B + 1K + 1S,3BR,,,,,,,,
519,One_VicTower 2A5B,Tower 2A,5,B,766,3BR + 2B + 1K + 1S,3BR,,,,,,,,
520,One_VicTower 2A5C,Tower 2A,5,C,440,2BR + 1B + 1OK,2BR,,,,,,,,
521,One_VicTower 2A5D,Tower 2A,5,D,428,2BR + 1B + 1OK,2BR,,,,,,,,
522,One_VicTower 2A5E,Tower 2A,5,E,332,1BR + 1B + 1OK,1BR,,,,03/07/2021,03/07/2021,"$8,202,000",C,03/07/2021
523,One_VicTower 2A5F,Tower 2A,5,F,445,2BR + 1B + 1OK,2BR,,,,03/07/2021,03/07/2021,"$10,200,000",C,03/07/2021
524,One_VicTower 2A5G,Tower 2A,5,G,482,2BR + 1B + 1OK,2BR,,,,03/07/2021,03/07/2021,"$10,620,000",B,03/07/2021
525,One_VicTower 2A5H,Tower 2A,5,H,774,3BR + 2B + 1K + 1S,3BR,,,,,,,,
526,One_VicTower 2A6A,Tower 2A,6,A,763,3BR + 2B + 1K + 1S,3BR,,,,,,,,
527,One_VicTower 2A6B,Tower 2A,6,B,766,3BR + 2B + 1K + 1S,3BR,,,,10/07/2021,10/07/2021,"$21,341,000",C,
528,One_VicTower 2A6C,Tower 2A,6,C,440,2BR + 1B + 1OK,2BR,,,,,,,,
529,One_VicTower 2A6D,Tower 2A,6,D,428,2BR + 1B + 1OK,2BR,,,,,,,,
530,One_VicTower 2A6E,Tower 2A,6,E,332,1BR + 1B + 1OK,1BR,,,,03/07/2021,03/07/2021,"$8,256,000",C,03/07/2021
531,One_VicTower 2A6F,Tower 2A,6,F,445,2BR + 1B + 1OK,2BR,,,,03/07/2021,03/07/2021,"$10,269,000",C,03/07/2021
532,One_VicTower 2A6G,Tower 2A,6,G,482,2BR + 1B + 1OK,2BR,,,,03/07/2021,03/07/2021,"$11,060,000",C,03/07/2021
533,One_VicTower 2A6H,Tower 2A,6,H,774,3BR + 2B + 1K + 1S,3BR,,,,,,,,
534,One_VicTower 2A7A,Tower 2A,7,A,763,3BR + 2B + 1K + 1S,3BR,,,,,,,,
535,One_VicTower 2A7B,Tower 2A,7,B,766,3BR + 2B + 1K + 1S,3BR,,,,10/07/2021,10/07/2021,"$20,520,000",A,
536,One_VicTower 2A7C,Tower 2A,7,C,440,2BR + 1B + 1OK,2BR,,,,,,,,
537,One_VicTower 2A7D,Tower 2A,7,D,428,2BR + 1B + 1OK,2BR,,,,,,,,
538,One_VicTower 2A7E,Tower 2A,7,E,332,1BR + 1B + 1OK,1BR,,,,03/07/2021,03/07/2021,"$8,310,000",C,03/07/2021
539,One_VicTower 2A7F,Tower 2A,7,F,445,2BR + 1B + 1OK,2BR,,,,03/07/2021,03/07/2021,"$9,882,000",A,03/07/2021
540,One_VicTower 2A7G,Tower 2A,7,G,482,2BR + 1B + 1OK,2BR,,,,03/07/2021,03/07/2021,"$10,767,000",B,03/07/2021
541,One_VicTower 2A7H,Tower 2A,7,H,774,3BR + 2B + 1K + 1S,3BR,,,,,,,,
542,One_VicTower 2A8A,Tower 2A,8,A,763,3BR + 2B + 1K + 1S,3BR,,,,,,,,
543,One_VicTower 2A8B,Tower 2A,8,B,766,3BR + 2B + 1K + 1S,3BR,,,,,,,,
544,One_VicTower 2A8C,Tower 2A,8,C,440,2BR + 1B + 1OK,2BR,,,,,,,,
545,One_VicTower 2A8D,Tower 2A,8,D,428,2BR + 1B + 1OK,2BR,,,,,,,,
546,One_VicTower 2A8E,Tower 2A,8,E,332,1BR + 1B + 1OK,1BR,,,,03/07/2021,03/07/2021,"$8,045,000",A,03/07/2021
547,One_VicTower 2A8F,Tower 2A,8,F,445,2BR + 1B + 1OK,2BR,,,,03/07/2021,03/07/2021,"$10,016,000",A,03/07/2021
548,One_VicTower 2A8G,Tower 2A,8,G,482,2BR + 1B + 1OK,2BR,,,,03/07/2021,03/07/2021,"$11,411,000",D,03/07/2021
549,One_VicTower 2A8H,Tower 2A,8,H,774,3BR + 2B + 1K + 1S,3BR,,,,,,,,
550,One_VicTower 2A9A,Tower 2A,9,A,763,3BR + 2B + 1K + 1S,3BR,,,,,,,,
551,One_VicTower 2A9B,Tower 2A,9,B,766,3BR + 2B + 1K + 1S,3BR,,,,,,,,
552,One_VicTower 2A9C,Tower 2A,9,C,440,2BR + 1B + 1OK,2BR,,,,,,,,
553,One_VicTower 2A9D,Tower 2A,9,D,428,2BR + 1B + 1OK,2BR,,,,,,,,
554,One_VicTower 2A9E,Tower 2A,9,E,332,1BR + 1B + 1OK,1BR,,,,03/07/2021,03/07/2021,"$8,045,000",A,03/07/2021
555,One_VicTower 2A9F,Tower 2A,9,F,445,2BR + 1B + 1OK,2BR,,,,03/07/2021,03/07/2021,"$10,016,000",A,03/07/2021
556,One_VicTower 2A9G,Tower 2A,9,G,482,2BR + 1B + 1OK,2BR,,,,03/07/2021,03/07/2021,"$10,788,000",A,03/07/2021
557,One_VicTower 2A9H,Tower 2A,9,H,774,3BR + 2B + 1K + 1S,3BR,,,,,,,,
558,One_VicTower 2A10A,Tower 2A,10,A,763,3BR + 2B + 1K + 1S,3BR,,,,,,,,
559,One_VicTower 2A10B,Tower 2A,10,B,766,3BR + 2B + 1K + 1S,3BR,,,,10/07/2021,10/07/2021,"$20,886,000",A,
560,One_VicTower 2A10C,Tower 2A,10,C,440,2BR + 1B + 1OK,2BR,,,,,,,,
561,One_VicTower 2A10D,Tower 2A,10,D,428,2BR + 1B + 1OK,2BR,,,,,,,,
562,One_VicTower 2A10E,Tower 2A,10,E,332,1BR + 1B + 1OK,1BR,,,,03/07/2021,03/07/2021,"$8,097,000",A,03/07/2021
563,One_VicTower 2A10F,Tower 2A,10,F,445,2BR + 1B + 1OK,2BR,,,,03/07/2021,03/07/2021,"$10,548,000",C,03/07/2021
564,One_VicTower 2A10G,Tower 2A,10,G,482,2BR + 1B + 1OK,2BR,,,,03/07/2021,03/07/2021,"$11,362,000",C,03/07/2021
565,One_VicTower 2A10H,Tower 2A,10,H,774,3BR + 2B + 1K + 1S,3BR,,,,,,,,
566,One_VicTower 2A11A,Tower 2A,11,A,763,3BR + 2B + 1K + 1S,3BR,,,,,,,,
567,One_VicTower 2A11B,Tower 2A,11,B,766,3BR + 2B + 1K + 1S,3BR,,,,,,,,
568,One_VicTower 2A11C,Tower 2A,11,C,440,2BR + 1B + 1OK,2BR,,,,,,,,
569,One_VicTower 2A11D,Tower 2A,11,D,428,2BR + 1B + 1OK,2BR,,,,,,,,
570,One_VicTower 2A11E,Tower 2A,11,E,332,1BR + 1B + 1OK,1BR,,,,03/07/2021,03/07/2021,"$8,525,000",C,03/07/2021
571,One_VicTower 2A11F,Tower 2A,11,F,445,2BR + 1B + 1OK,2BR,,,,03/07/2021,03/07/2021,"$10,618,000",C,03/07/2021
572,One_VicTower 2A11G,Tower 2A,11,G,482,2BR + 1B + 1OK,2BR,,,,03/07/2021,03/07/2021,"$11,439,000",C,03/07/2021
573,One_VicTower 2A11H,Tower 2A,11,H,774,3BR + 2B + 1K + 1S,3BR,,,,,,,,
574,One_VicTower 2A12A,Tower 2A,12,A,763,3BR + 2B + 1K + 1S,3BR,,,,,,,,
575,One_VicTower 2A12B,Tower 2A,12,B,766,3BR + 2B + 1K + 1S,3BR,,,,,,,,
576,One_VicTower 2A12C,Tower 2A,12,C,440,2BR + 1B + 1OK,2BR,,,,,,,,
577,One_VicTower 2A12D,Tower 2A,12,D,428,2BR + 1B + 1OK,2BR,,,,,,,,
578,One_VicTower 2A12E,Tower 2A,12,E,332,1BR + 1B + 1OK,1BR,,,,03/07/2021,03/07/2021,"$8,199,000",A,03/07/2021
579,One_VicTower 2A12F,Tower 2A,12,F,445,2BR + 1B + 1OK,2BR,,,,03/07/2021,03/07/2021,"$10,216,000",A,03/07/2021
580,One_VicTower 2A12G,Tower 2A,12,G,482,2BR + 1B + 1OK,2BR,,,,03/07/2021,03/07/2021,"$11,514,000",C,03/07/2021
581,One_VicTower 2A12H,Tower 2A,12,H,774,3BR + 2B + 1K + 1S,3BR,,,,,,,,
582,One_VicTower 2A15A,Tower 2A,15,A,763,3BR + 2B + 1K + 1S,3BR,,,,,,,,
583,One_VicTower 2A15B,Tower 2A,15,B,766,3BR + 2B + 1K + 1S,3BR,,,,,,,,
584,One_VicTower 2A15C,Tower 2A,15,C,440,2BR + 1B + 1OK,2BR,,,,,,,,
585,One_VicTower 2A15D,Tower 2A,15,D,428,2BR + 1B + 1OK,2BR,,,,,,,,
586,One_VicTower 2A15E,Tower 2A,15,E,332,1BR + 1B + 1OK,1BR,,,,03/07/2021,03/07/2021,"$8,632,000",C,03/07/2021
587,One_VicTower 2A15F,Tower 2A,15,F,445,2BR + 1B + 1OK,2BR,,,,03/07/2021,03/07/2021,"$10,757,000",C,03/07/2021
588,One_VicTower 2A15G,Tower 2A,15,G,482,2BR + 1B + 1OK,2BR,,,,03/07/2021,03/07/2021,"$11,077,000",A,03/07/2021
589,One_VicTower 2A15H,Tower 2A,15,H,774,3BR + 2B + 1K + 1S,3BR,,,,,,,,
590,One_VicTower 2A16A,Tower 2A,16,A,763,3BR + 2B + 1K + 1S,3BR,,,,,,,,
591,One_VicTower 2A16B,Tower 2A,16,B,766,3BR + 2B + 1K + 1S,3BR,,,,10/07/2021,10/07/2021,"$21,374,000",A,
592,One_VicTower 2A16C,Tower 2A,16,C,440,2BR + 1B + 1OK,2BR,,,,,,,,
593,One_VicTower 2A16D,Tower 2A,16,D,428,2BR + 1B + 1OK,2BR,,,,,,,,
594,One_VicTower 2A16E,Tower 2A,16,E,332,1BR + 1B + 1OK,1BR,,,,03/07/2021,03/07/2021,"$8,686,000",C,03/07/2021
595,One_VicTower 2A16F,Tower 2A,16,F,445,2BR + 1B + 1OK,2BR,,,,03/07/2021,03/07/2021,"$10,469,000",B,03/07/2021
596,One_VicTower 2A16G,Tower 2A,16,G,482,2BR + 1B + 1OK,2BR,,,,03/07/2021,03/07/2021,"$11,149,000",A,03/07/2021
597,One_VicTower 2A16H,Tower 2A,16,H,774,3BR + 2B + 1K + 1S,3BR,,,,,,,,
598,One_VicTower 2A17A,Tower 2A,17,A,763,3BR + 2B + 1K + 1S,3BR,,,,,,,,
599,One_VicTower 2A17B,Tower 2A,17,B,766,3BR + 2B + 1K + 1S,3BR,,,,,,,,
600,One_VicTower 2A17C,Tower 2A,17,C,440,2BR + 1B + 1OK,2BR,,,,,,,,
601,One_VicTower 2A17D,Tower 2A,17,D,428,2BR + 1B + 1OK,2BR,,,,,,,,
602,One_VicTower 2A17E,Tower 2A,17,E,332,1BR + 1B + 1OK,1BR,,,,03/07/2021,03/07/2021,"$8,739,000",C,03/07/2021
603,One_VicTower 2A17F,Tower 2A,17,F,445,2BR + 1B + 1OK,2BR,,,,03/07/2021,03/07/2021,"$10,536,000",B,03/07/2021
604,One_VicTower 2A17G,Tower 2A,17,G,482,2BR + 1B + 1OK,2BR,,,,03/07/2021,03/07/2021,"$11,871,000",D,03/07/2021
605,One_VicTower 2A17H,Tower 2A,17,H,774,3BR + 2B + 1K + 1S,3BR,,,,,,,,
606,One_VicTower 2A18A,Tower 2A,18,A,763,3BR + 2B + 1K + 1S,3BR,,,,,,,,
607,One_VicTower 2A18B,Tower 2A,18,B,766,3BR + 2B + 1K + 1S,3BR,,,,,,,,
608,One_VicTower 2A18C,Tower 2A,18,C,440,2BR + 1B + 1OK,2BR,,,,,,,,
609,One_VicTower 2A18D,Tower 2A,18,D,428,2BR + 1B + 1OK,2BR,,,,,,,,
610,One_VicTower 2A18E,Tower 2A,18,E,332,1BR + 1B + 1OK,1BR,,,,10/07/2021,10/07/2021,"$9,027,000",C,
611,One_VicTower 2A18F,Tower 2A,18,F,445,2BR + 1B + 1OK,2BR,,,,03/07/2021,03/07/2021,"$11,037,000",C,03/07/2021
612,One_VicTower 2A18G,Tower 2A,18,G,482,2BR + 1B + 1OK,2BR,,,,03/07/2021,03/07/2021,"$11,891,000",C,03/07/2021
